Introduction to Computers,,,,,,
,,,,- Talus fracture,,
,,,,- Metatarsal fractures,,
,,,,- Phalangeal fractures,,
,,,,- Knee dislocation,,
,,,,- Ankle dislocation,,
,,,- Pelvis,,,
,,,,- Pelvic ring fractures,,
,,,,- Acetabular fracture,,
,,,,- Pubic rami fractures,,
,,,,- Sacral fractures,,
,,,,- Hip dislocation,,
,,,,,-anterior hip dislocation,
,,,,,-posterior hip dislocation,
,,,- Compartment syndrome,,,
,,,- Spinal injury and cord compression,,,
,,,- Neuro-vascular injury,,,
,,,- Joint dislocations,,,
,,,- Multiple injuries,,,
,,- Congenital Bone and Joint Disorders:,,,,
,,,- Affects the foot,,,
,,,,- Talipes equinovarus (clubfoot),,
,,,,- Flatfoot (pes planus),,
,,,,- Congenital vertical talus,,
,,,,- Metatarsus adductus,,
,,,- Affects the knee,,,
,,,,- Genu varum (bowlegs),,
,,,,- Genu valgum (knock-knees),,
,,,,- Patellar dislocation,,
,,,,- Congenital knee instability,,
,,,- Affects the hip joints,,,
,,,,- Developmental dysplasia of the hip (DDH),,
,,,,- Congenital hip dislocation,,
,,,,- Perthes disease (Legg-Calvé-Perthes disease),,
,,,,- Hip dysplasia,,
,,,- Achondroplasia,,,
,,,- osteogenesis imperfecta,,,
,,- Inflammatory and Infective Conditions:,,,,
,,,- Hand infections,,,
,,,- Tuberculous and parasitic bone infections,,,
,,,- Osteomyelitis,,,
,,,- septic arthritis,,,
,,,- rheumatoid arthritis,,,
,,,- bursitis,,,
,,,- synovitis,,,
,,,- Chronic inflammations associated with systemic diseases,,,
,,- Degenerative Bone and Joint Disorders:,,,,
,,,- Synovial joint disorders,,,
,,,- Osteoarthritis,,,
,,,- Osteoporosis,,,
,,,- Low back pain,,,
,,- Metabolic Bone Disorders:,,,,
,,,- Rickets,,,
,,,- Gout,,,
,,- Neoplasms:,,,,
,,,- Primary and metastatic musculoskeletal tumors,,,
,,- Soft tissue injuries:,,,,
,,,- Grading and types of fractures,,,
,,,- First aid and transportation,,,
,,,- Management of multiple injuries,,,
,,,- Complications of fractures,,,
,,,- Fracture healing,,,
,,- Orthopaedic appliances,,,,
,,- Response to trauma:,,,,
,,,"- Injuries to tendons, nerves, blood vessels and their management",,,
,,,- Spinal injury and cord compression,,,
,,,"- Dislocations, fractures, and fracture dislocations",,,
,,,- Soft tissue injuries,,,
,,,- Compartment syndrome,,,
,,,- Management of multiple injuries,,,
,,,- Triaging and mass accidents,,,
,,,- Resuscitation,,,
Radiology & Diagnostic Imaging,,,,,,
,Basic Principles of Diagnostic Imaging Techniques and Modalities,,,,,
,,Conventional Imaging,,,,
,,,Plain Radiography,,,
,,,Contrast Procedures,,,
,,Newer Imaging Modalities,,,,
,,,Ultrasound,,,
,,,Computerized Tomography (CT),,,
,,,Doppler Ultrasound,,,
,,,Radionuclide Scanning,,,
,,,MRI,,,
,,,PET Scan,,,
,,Concept of Radiographic Contrast Media and Its Application,,,,
,,"Indications, Contraindications, and Complications of Radiological Procedures",,,,
,,Interventional Radiology,,,,
,,"Radiation Protection, Monitoring, and Legislation",,,,
,Description and Interpretation of the Common Imaging Outcomes,,,,,
,,Skeletal Tissue,,,,
,,,Normal Appearance and Pathologic Changes of Bones,,,
,,,Healing and Complications of Fractures,,,
,,,Inflammatory Changes of Bones and Joints,,,
,,,Degenerative Diseases of Joints,,,
,,,Diagnostic Features of Bone Tumours,,,
,,Chest,,,,
,,,Diagnostic Features of Infectious and Inflammatory Diseases of Lungs and Bronchi,,,
,,,Pulmonary Tuberculosis,,,
,,,Tumours of Lungs and Pleura,,,
,,,Pulmonary Oedema,,,
,,,,Pulmonary Embolism,,
,,,Air - Fluids in Pleural Space,,,
,,,Mediastinal Disorders,,,
,,Esophagus,,,,
,,,Tumours,,,
,,,Motility Disorders,,,
,,Stomach and Intestines,,,,
,,,Tumours,,,
,,,Peptic Ulceration,,,
,,,Perforations,,,
,,Biliary System,,,,
,,,Stones,,,
,,Cardiovascular System,,,,
,,,Abnormalities of the Heart,,,
,,,Abnormalities of the Blood Vessels,,,
,,,Abnormalities of the Lymphatics,,,
,,Central Nervous System,,,,
,,,Fractures,,,
,,,Space Occupying Lesions,,,
,,,Degenerative Disorders,,,
,,,Pathologies Involving the Spine,,,
,,Head and Neck Radiology,,,,
,,,Imaging Modalities,,,
,,,"Pathologies of the Nasal Cavity, Paranasal Sinuses, Orbits, and Temporal Bones",,,
,,,Other Head and Neck Pathologies,,,
,,,Systemic Diseases Involving the Head and Neck,,,
,,Breast Radiology,,,,
,,,Mammography Imaging Modalities,,,
,,,Breast Cancer Screening,,,
,,Pelvic and Urogenital Radiology,,,,
,,,Imaging Modalities,,,
,,,Imaging in Obstetrics and Gynecology,,,
,,,Pelvic Masses,,,
,,,Urinary Lithiasis,,,
,,,Neoplasia and Renal Cystic Disease,,,
,,,Tuberculosis,,,
,,,Renovascular Hypertension,,,
,,,Kidney Transplantation,,,
,,,Prostatic and Scrotal Pathology,,,
,,,Trauma,,,
,,Osteoarticular and Muscular Radiology,,,,
,,,Imaging Modalities,,,
,,,Anatomy and Physiology,,,
,,,Congenital Diseases,,,
,,,Infectious Diseases,,,
,,,Neoplastic Diseases,,,
,,,Inflammatory Diseases,,,
,,,Metabolic Diseases,,,
,,,Traumatic Diseases,,,
,,,Vascular Diseases,,,
,,Vascular and Interventional Radiology,,,,
,,,Basic Concepts,,,
,,,,Special Radiological Features in Children,,
Opthalmology,,,,,,
,Ocular Anatomy and Physiology,,,,,
,,Ocular Anatomy,,,,
,,,Orbit,,,
,,,Lids,,,
,,,Conjunctiva,,,
,,,Lymph Nodes,,,
,,,Lachrymal System,,,
,,,Cornea,,,
,,,Anterior Chamber,,,
,,,Iris and Pupil Lens,,,
,,,Vitreous,,,
,,,Choroids and Retina,,,
,,,Anatomy of Extraocular Muscles,,,
,,,,Origin,,
,,,,Course,,
,,,,Insertion,,
,,,,Innervation,,
,,,,Blood Supply,,
,,,Normal Alignment,,,
,,Ocular Physiology,,,,
,,,Visual Pathways,,,
,,,Oculomotor Pathways,,,
,,,Facial and Trigeminal Nerves,,,
,,,Autonomic Pathways,,,
,,,Pupillary Pathways,,,
,,,Aqueous Humor Physiology,,,
,,,The Eye as an Optical System,,,
,,,Visual Acuity,,,
,,,Refractive States,,,
,,,,Emmetropia,,
,,,,Myopia,,
,,,,Hypermmetropia,,
,,,,Astigmatism,,
,,,,Presbyopia and Accommodation,,
,,,Spectacle Correction,,,
,,,Contact Lenses,,,
,,,Intra-Ocular Lenses,,,
,,,Low Vision and Low Vision Aids,,,
,,,Refractive Surgery,,,
,,,,PRK,,
,,,,LASIK,,
,Clinical Process,,,,,
,,History Taking,,,,
,,Basic Examination with Flashlight,,,,
,,Slit-Lamp Examination,,,,
,,Fundoscopy,,,,
,,Visual Fields by Confrontation,,,,
,,Summarized History,,,,
,,Recording of Clinical Data,,,,
,,Interpretation of Findings,,,,
,,Case Presentation,,,,
,"Routine Clinical Procedures:Indications, Limitation,Potential Complications",,,,,
,,Visual Acuity,,,,
,,External Inspection,,,,
,,Papillary Reflexes,,,,
,,Ocular Motility,,,,
,,Direct Ophthalmoscopy,,,,
,,Pupillary Dilatation,,,,
,,Anterior Chamber Depth Assessment,,,,
,,Visual Fields by Confrontation (Perimetry),,,,
,,IOP Measurement (Tonometry),,,,
,,Fluorescein Staining,,,,
,,Extraocular Motility,,,,
,,Neuroimaging,,,,
,,,X-rays,,,
,,,CT Scan,,,
,,,MRI,,,
,,,"Ultrasound, among others",,,
,Management of Ophthalmic Disorders,,,,,
,,Designing an Appropriate Comprehensive Treatment Plan,,,,
,,,Supportive Treatment,,,
,,,Definitive Treatment,,,
,,,,Patient Monitoring,,
,,,,,Vital Signs,
,,,,,Laboratory and Clinical Monitoring,
,,,,,Biochemical Parameters,
,,,,Consultation and When to Refer,,
,,,Rational Use of Pharmacotherapeutics,,,
,,,,Drops,,
,,,,Ointments,,
,,,,Local Injections,,
,,,,Local Anaesthesia,,
,,,,Other Therapeutic Modalities,,
,,,Counselling,,,
,Rehabilitation and Care of the Visually Impaired,,,,,
,Common Ophthalmic Disorders,,,,,
,,Ocular Trauma,,,,
,,,Blunt and Penetrating Injuries,,,
,,,Orbital Trauma and Blowout Fracture,,,
,,,Burns and Chemical Injuries,,,
,,,Ocular Foreign Bodies,,,
,,Red Eye Differential Diagnosis,,,,
,,,Glaucoma,,,
,,,Anterior Uveitis,,,
,,,Keratitis,,,
,,,Conjunctivitis,,,
,,,Scleritis,,,
,,,Episcleritis,,,
,,,Adnexal Disease,,,
,,,Subconjunctival Haemorrhage,,,
,,,Pterygium,,,
,,,Keratoconjunctivitis Sicca,,,
,,,Abnormal Lid Function,,,
,,,Symptoms Associated with the Red Eye and Steps to Differentiate Red Eye,,,
,,Indications for Referral,,,,
,,Eyelid Diseases,,,,
,,,Malpositions,,,
,,,Inflammations,,,
,,,Infections,,,
,,,Tumours,,,
,,Lacrimal System,,,,
,,,Lacrimal Disease,,,
,,,Congenital and Acquired Nasolacrimal Duct Obstruction,,,
,,,Dacryocystitis,,,
,,Orbital Diseases,,,,
,,,Orbital Cellulitis,,,
,,,Thyroid Disease,,,
,,,Pseudotumor,,,
,,,Orbital Tumors,,,
,,,,Aetiology,,
,,,,Measurement of Proptosis,,
,,,,Investigations in Proptosis (including Radiological Investigations),,
,,Cataract,,,,
,,,Symptoms,,,
,,,Lens Examination,,,
,,,Red Reflex,,,
,,,Cataract Surgery,,,
,,,Artificial Lenses,,,
,,Xerophthalmia,,,,
,,,Vitamin A Deficiency and Its Effect on the Eye,,,
,,,WHO Classification,,,
,,,Community Health Aspects,,,
,,Trachoma,,,,
,,,Causes,,,
,,,Treatment,,,
,,,Complications,,,
,,,SAFE Strategy,,,
,,Glaucoma,,,,
,,,Definition,,,
,,,Risk Factors,,,
,,,Signs and Symptoms of Primary Open Angle Glaucoma and Angle Closure Glaucoma,,,
,,,Visual Acuity and Visual Fields,,,
,,,IOP and Ways of Measurement,,,
,,,Optic Neuropathy in Glaucoma,,,
,,,Pharmacological Treatment,,,
,,Amblyopia,,,,
,,,Strabismic Amblyopia,,,
,,,Refractive Amblyopia,,,
,,,Form Deprivation Amblyopia,,,
,,,Occlusive Amblyopia,,,
,,Strabismus,,,,
,,,Classification,,,
,,,Strabismus Testing,,,
,,,"Causes, Effects, and Basics of Management",,,
,,Vitreoretinal Disorders,,,,
,,,Symptoms,,,
,,,,Loss of Vision,,
,,,,Flashes,,
,,,,Floaters,,
,,,,Leucocorea,,
,,,Fundus Features of Important Ocular Diseases,,,
,,,,Endophthalmitis and Panophthalmitis,,
,,,,Retinal Detachment,,
,,,,Age-related Macular Degeneration,,
,,,Fundus Features of Important Systemic Diseases,,,
,,,,Diabetes Mellitus,,
,,,,Hypertension,,
,,,,Vaso Occlusive Disease,,
,,,,HIV/AIDS,,
,,Cranial Nerve Palsies,,,,
,,Myasthenia Gravis,,,,
,,Optic Nerve Diseases,,,,
,,,Papilloedema,,,
,,,Papillitis,,,
,,,Optic Atrophy,,,
,,Neoplasms,,,,
,,,Retinoblastoma,,,
,,,Malignant Melanoma,,,
,,,Other Intra-Ocular Tumors and Metastasis,,,
,,,SCC and Kaposi's Sarcoma,,,
,,Sudden Loss of Vision,,,,
,Health Promotion in Ophthalmic Surgery,,,,,
,,Vision 2020 and Kenya Ophthalmic Program,,,,
,,Prevention of Ophthalmic Diseases and Accidents,,,,
ENT surgery,,,,,,
,Principles of ORL,,,,,
,Review of Anatomy,,,,,
,,Ear,,,,
,,,Outer Ear,,,
,,,Middle Ear,,,
,,,Inner Ear,,,
,,Nose,,,,
,,Nasopharynx and Paranasal Sinuses,,,,
,,Larynx,,,,
,,Trachea and Broncho-Pulmonary Tree,,,,
,,Oral Cavity,,,,
,,Congenital Anomalies,,,,
,,Neck,,,,
,,,Lymphatics,,,
,,,Fascial Planes,,,
,Physiology,,,,,
,,Hearing and the Auditory Pathway,,,,
,,Balance and the Vestibular Pathway,,,,
,Clinical Process in ORL,,,,,
,,Focused History Taking,,,,
,,Comprehensive Physical Examination and Mental Examination,,,,
,,Summarized History,,,,
,,Recording of Clinical Data,,,,
,,Interpretation of Findings,,,,
,,Case Presentation,,,,
,,Use of Clinical Tools,,,,
,,,Flashlight,,,
,,,Tongue Blade,,,
,,,Otoscope,,,
,,,Nasal Specula,,,
,,,Laryngoscope,,,
,,Designing an Appropriate Comprehensive Treatment Plan,,,,
,,,Supportive Treatment and Optimization of the Patient,,,
,,,Definitive Treatment,,,
,,,Surgical Prophylaxis,,,
,,Patient Monitoring,,,,
,,,Vital Signs,,,
,,,Biochemical Parameters,,,
,,Consultation and Referrals,,,,
,,Rational Use of Pharmacotherapeutics,,,,
,,Other Therapeutic Modalities,,,,
,,Counselling,,,,
,,Radiotherapy and Chemotherapy for Common Head and Neck Tumours,,,,
,,Palliation in ORL and Care of the Terminally Ill,,,,
,"Routine Clinical Procedures: Indications,Limitation and Potential Complications",,,,,
,,Radiology and Imaging in Ear Diseases,,,,
,,,X-rays,,,
,,,Basic CT,,,
,,,Basic Contrast Studies,,,
,,Insertion of N/G Tube,,,,
,,Common Tuning Fork Tests,,,,
,,,Webber's Test,,,
,,,Rinne's Test,,,
,,,Schwabach's Test,,,
,,,Stenger's Test,,,
,,Eustachian Tube Dysfunction in Middle Ear Pathology,,,,
,,Tracheostomy,,,,
,,Removal of Foreign Bodies,,,,
,Common ORL Disorders,,,,,
,,Diseases of the Ear,,,,
,,,Acute and Chronic Otitis Media and Externa,,,
,,,Acquired Deafness and Rehabilitation,,,
,,,Dizziness and Vertigo,,,
,,,Tinnitus,,,
,,,"Common Tumours of the Outer, Middle, and Inner Ear",,,
,,Diseases of the Nose and Sinuses,,,,
,,,Rhinitis,,,
,,,Sinusitis,,,
,,,Epistaxis,,,
,,,Nasal Polyps,,,
,,,Fracture of the Nasal Bones,,,
,,,Carcinoma of the Postnasal Space,,,
,,,Nasal Foreign Bodies (Fbs),,,
,,Diseases of the Throat,,,,
,,,Tonsils and Adenoids,,,
,,,Pharyngitis,,,
,,,Laryngitis,,,
,,,Aetiology of Dysphagia and Management,,,
,,,Carcinoma of the Larynx,,,
,,Tumours of the Oral Cavity and Palate,,,,
,,Neck Masses,,,,
,,,Differential Diagnosis and Management,,,
,,,Clinical Significance of Lymph Nodes in the Neck and Their Levels,,,
,,Upper Respiratory Tract Infections (URTI),,,,
,,Vertigo,,,,
,,Salivary Gland Tumours,,,,
,,Foreign Bodies in ORL,,,,
,ORL Appliances and devices,,,,,
Anaesthesia and Critical Care Medicine,,,,,,
,History of Anaesthesia,,,,,
,Introduction to Anaesthetic Drugs and Anaesthetic Equipment,,,,,
,,Anaesthetic Machine and Accessories,,,,
,,Anaesthetic Techniques,,,,
,,,Local Anaesthesia,,,
,,,Regional Anaesthesia,,,
,,,General Anaesthesia,,,
,Preoperative Assessment of the Patient,,,,,
,,Preoperative Patient Preparation,,,,
,,Care of the Anaesthetised Patient,,,,
,Physiological Monitoring of the Anaesthetised Patient,,,,,
,,Cardiovascular System,,,,
,,Respiratory System,,,,
,,Neurological System,,,,
,,Other Systems,,,,
,Complications of Anaesthesia,,,,,
,Post-operative Management,,,,,
,,Fluid Management,,,,
,,Nutrition,,,,
,,Pain Management,,,,
,Postoperative Patient Care,,,,,
,,Shock and Its Management,,,,
,Medical Legal and Ethical Issues in Anaesthesia,,,,,
,,Consent Form,,,,
,,Anaesthetic Accidents,,,,
,,Anaesthetic Death,,,,
,Organisation of the Intensive Care Unit (ICU),,,,,
,,End of Life Decisions,,,,
,,De-escalating Care,,,,
,,"Counselling the Patient, Guardians, and Staff",,,,
,,Delivering Bad News,,,,
,,HIV/AIDS Considerations,,,,
,Basic Anaesthetic Procedures,,,,,
,,Insertion of IV Lines,,,,
,,Oropharyngeal Airways,,,,
,,Laryngeal Mask Airways,,,,
,,Endotracheal Intubation,,,,
,,Insertion of NG Tubes,,,,
,,Urethral Catheterization,,,,
,,Indications and Complications of Procedures,,,,
,Basic Life Support (BLS),,,,,
,Advanced Cardiac Life Support (ACLS),,,,,
,Paediatric Advanced Life Support (PALS),,,,,
,ICU / HDU Layout,,,,,
,,Personnel and Equipment,,,,
,,Criteria for Admission,,,,
,,Principles of ICU / HDU Management,,,,
,ICU Patient Management,,,,,
,,Cardiopulmonary/Cerebral Resuscitation,,,,
Psychiatry,,,,,,
,Psychiatric evaluation,,,,,
,,Histrory taing in psychiatry,,,,
,,Mental State Examination,,,,
,,Diagnostic Formulation,,,,
,Psychotherapy,,,,,
,,Counselling,,,,
,Psychopharmacology,,,,,
,"Delirium, Dementia, and Related Disorders",,,,,
,,Alzheimer’s Disease,,,,
,,Parkinson’s Disease and HIV Encephalopathy,,,,
,,Seizure Disorders,,,,
,,Strokes and Head Injuries,,,,
,,"Disorders of Eating, Sleeping, and Psychosexual Functions",,,,
,,Suicide,,,,
,Pathology and Management of Behaviour and Personality Disorders,,,,,
,,Phobic and Obsessive States,,,,
,,Anxiety and Neuroses,,,,
,,Acute and Chronic Psychiatric States,,,,
,,Organic Syndromes,,,,
,,Drug and Alcohol Abuse,,,,
,,Acute Reaction to Stress,,,,
,,Somatoform Disorders,,,,
,Community Liaison,,,,,
,,"Child, Adolescent, Forensic, and Geriatric Psychiatry",,,,
,,Mental Retardation,,,,
,Schizophrenic and Affective Disorders,,,,,
,Mental Health Legislation,,,,,
,,Involuntary Admission,,,,
,,Fitness to Plead,,,,
,,Testamentary Capacity,,,,
,,Power of Attorney,,,,
,,Court Report,,,,
,,Appropriate History Taking and Documentation,,,,
,,Mental Status Examination,,,,
Course Content,,,,,,
,Bacterial Infections of Skin and Soft Tissues,,,,,
,,Impetigo,,,,
,,Folliculitis,,,,
,,Other Bacterial Infections,,,,
,Superficial Fungal Infections,,,,,
,,Candidiasis,,,,
,,Mycoses,,,,
,,Tinea,,,,
,Viral Infections,,,,,
,,Herpes Simplex and Zoster,,,,
,,Warts,,,,
,,Molluscum Contagiosum,,,,
,Parasitic Infections,,,,,
,,Scabies,,,,
,,Pediculosis,,,,
,,Jiggers,,,,
,Sexually Transmitted Diseases,,,,,
,Skin Manifestations of HIV and AIDS Infection,,,,,
,Immunologic and Allergic Disorders,,,,,
,,Contact Dermatitis,,,,
,,Atopic Eczema,,,,
,,Urticaria,,,,
,,Drug Reactions,,,,
,Inflammatory Disorders,,,,,
,,Psoriasis,,,,
,,Seborrheic Dermatitis,,,,
,,Acne,,,,
,"Benign Tumours, Precancerous Lesions, and Malignant Neoplasms of the Skin",,,,,
,,Melanoma,,,,
,,Squamous Cell Carcinoma,,,,
,,Basal Cell Carcinoma,,,,
,,Kaposi’s Sarcoma,,,,
,,Metastatic Diseases,,,,
,Cutaneous Manifestations of Autoimmune Connective Tissue Disorders,,,,,
,,Lupus Erythematosus,,,,
,,Dermatomyositis,,,,
,,Scleroderma,,,,
,Skin Manifestations of Systemic Diseases,,,,,
,Dermatological Emergencies,,,,,
,,Drug Reactions,,,,
,,Photosensitivity,,,,
,,Paraneoplastic Skin Syndrome,,,,
,Pigmentary Disorders,,,,,
,,Vitiligo,,,,
,,Melasma,,,,
,"Diseases of the Hairs, Nails, and Mucous Membranes",,,,,
,Dermatologic Therapeutics,,,,,
,,Topical Medications,,,,
,,,Types of Formulations and Vehicles,,,
,,,,Cream,,
,,,,Ointment,,
,,,,Paste,,
,,,,Powder,,
,,,,Lotion,,
,,,,Solution,,
,,,,Suspension,,
,,,,Gel,,
,,,,Tincture,,
,,,,Collodion,,
,,,,Aerosol,,
,,,Effects and Indications of Topical Medications,,,
,,,,According to Skin Condition,,
,,,,Location,,
,,,,Spectrum of Inflammation,,
,,,,Age of the Patient,,
,,Principles Sustaining Prescription of Topical and Systemic Medications,,,,
,,Selected Synthetic Wound Dressings,,,,
,,,Hydrocellular,,,
,,,Hydrogel,,,
,,,Hydrocolloid,,,
,,,Hydrofiber,,,
,,,Activated Charcoal Silver,,,
,,,Alginate,,,
,,,Silicone,,,
,,,Unna’s Boot,,,
,,,Protease Modulating,,,
,,,Activated Polyacrylate,,,
,,,Indications in the Setting of Leg Ulcers,,,
,Therapeutic Modalities in Dermatology,,,,,
